event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,williamhill_us_away_ml,williamhill_us_home_ml,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,sugarhouse_home_ml,sugarhouse_away_ml,draftkings_home_spread,draftkings_home_spread_price,draftkings_away_spread,draftkings_away_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,draftkings_home_ml,draftkings_away_ml,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,unibet_home_spread,unibet_home_spread_price,unibet_away_spread,unibet_away_spread_price,unibet_over,unibet_over_price,unibet_under,unibet_under_price,unibet_home_ml,unibet_away_ml,intertops_home_spread,intertops_home_spread_price,intertops_away_spread,intertops_away_spread_price,intertops_over,intertops_over_price,intertops_under,intertops_under_price,intertops_home_ml,intertops_away_ml,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,pointsbetus_home_ml,pointsbetus_away_ml,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,betfair_home_ml,betfair_away_ml,fanduel_home_spread,fanduel_home_spread_price,fanduel_away_spread,fanduel_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,betonlineag_away_ml,betonlineag_home_ml,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,lowvig_away_ml,lowvig_home_ml,mybookieag_away_ml,mybookieag_home_ml,betrivers_away_ml,betrivers_home_ml,betmgm_away_ml,betmgm_home_ml,bookmaker_over,bookmaker_over_price,bookmaker_under,bookmaker_under_price,bookmaker_away_ml,bookmaker_home_ml,fanduel_away_ml,fanduel_home_ml,gtbets_away_spread,gtbets_away_spread_price,gtbets_home_spread,gtbets_home_spread_price,gtbets_away_ml,gtbets_home_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,bovada_home_ml,bovada_away_ml,caesars_over,caesars_over_price,caesars_under,caesars_under_price,caesars_home_spread,caesars_home_spread_price,caesars_away_spread,caesars_away_spread_price,caesars_away_ml,caesars_home_ml,year
d95e11375527394109bee50c9773fb37,2021-03-22T21:15:00Z,UCLA Bruins,Abilene Christian Wildcats,-4.7,4.7,133.2,-212,176,UCLA Bruins,Abilene Christian Wildcats,-4.7,4.5,-110.0,-4.5,-110.0,133.0,-110.0,133.0,-110.0,175.0,-208.0,-5.0,-112.0,5.0,-109.0,133.5,-109.0,133.5,-110.0,-222.0,180.0,-5.0,-112.0,5.0,-109.0,133.5,-109.0,133.5,-110.0,-222.0,180.0,-5.0,-112.0,5.0,-109.0,133.5,-109.0,133.5,-110.0,-5.0,-116.0,5.0,-114.0,133.5,-115.0,133.5,-115.0,-238.0,175.0,-4.5,-115.0,4.5,-105.0,133.0,-110.0,133.0,-110.0,-200.0,170.0,-4.5,-112.0,4.5,-104.0,133.0,-108.0,133.0,-108.0,-213.0,170.0,-5.0,-110.0,5.0,-110.0,133.0,-110.0,133.0,-110.0,-200.0,184.0,-4.5,-116.0,4.5,-106.0,-4.5,-110.0,4.5,-110.0,133.5,-110.0,133.5,-110.0,4.5,100.0,-4.5,-120.0,133.0,-110.0,133.0,-110.0,175.0,-204.0,4.5,104.0,-4.5,-116.0,133.0,-108.0,133.0,-108.0,175.0,-204.0,175.0,-208.0,180.0,-222.0,165.0,-200.0,133.0,-110.0,133.0,-110.0,182.0,-217.0,176.0,-208.0,4.5,-109.0,-4.5,-109.0,175.0,-208.0,,,,,,,,,,,,,,,,,,,,,2021
eaeb8570aad6c93107b4e3f31ec84011,2021-03-23T01:40:00Z,Kansas Jayhawks,USC Trojans,1.0,-1.0,134.5,27,-118,USC Trojans,Kansas Jayhawks,-1.0,-1.0,-110.0,1.0,-110.0,134.5,-110.0,134.5,-110.0,-120.0,100.0,1.0,-112.0,-1.0,-109.0,134.5,-108.0,134.5,-112.0,-105.0,-114.0,1.0,-112.0,-1.0,-109.0,134.5,-108.0,134.5,-112.0,-105.0,-114.0,1.0,-112.0,-1.0,-109.0,134.5,-108.0,134.5,-112.0,1.0,-116.0,-1.0,-114.0,134.5,-112.0,134.5,-116.0,-110.0,-120.0,1.0,-110.0,-1.0,-110.0,134.5,-110.0,134.5,-110.0,100.0,-120.0,1.0,-108.0,-1.0,-108.0,134.5,-108.0,134.5,-108.0,100.0,-120.0,1.0,-110.0,-1.0,-110.0,134.5,-110.0,134.5,-110.0,100.0,-104.0,1.0,-110.0,-1.0,-110.0,1.5,-110.0,-1.5,-110.0,134.5,-110.0,134.5,-110.0,-1.0,-115.0,1.0,-105.0,134.5,-110.0,134.5,-110.0,-120.0,100.0,-1.0,-111.0,1.0,-101.0,134.5,-108.0,134.5,-108.0,-120.0,100.0,,,-114.0,-105.0,-130.0,105.0,134.5,-110.0,134.5,-110.0,-119.0,-101.0,-118.0,100.0,-1.0,-109.0,1.0,-109.0,-120.0,100.0,,,,,,,,,,,,,,,,,,,,,2021
715f1050c0bb09ddc26a818bf927a920,2021-03-25T23:00:00Z,Colorado St Rams,NC State Wolfpack,-1.0,1.0,147.0,-109,-109,Colorado St Rams,NC State Wolfpack,-1.0,1.0,-115.0,-1.0,-105.0,147.0,-110.0,147.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,-108.0,147.0,-108.0,-110.0,-110.0,-1.0,-105.0,1.0,-115.0,147.0,-110.0,147.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,-108.0,1.0,-114.0,-1.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,2021
a864c13496afcd8a4be6a208fcaf78b0,2021-03-26T01:00:00Z,Memphis Tigers,Boise State Broncos,-4.1,4.1,142.9,-185,155,Memphis Tigers,Boise State Broncos,-4.1,4.0,-105.0,-4.0,-115.0,143.0,-110.0,143.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-112.0,4.0,-104.0,143.0,-108.0,143.0,-108.0,-185.0,155.0,-4.0,-115.0,4.0,-105.0,143.0,-110.0,143.0,-110.0,,,,,,,,,,,,,,,4.5,-110.0,-4.5,-110.0,142.5,-110.0,142.5,-110.0,,,4.5,-106.0,-4.5,-106.0,142.5,-108.0,142.5,-108.0,,,,,,,,,143.5,-105.0,143.5,-115.0,,,,,4.0,-104.0,-4.0,-114.0,,,-4.0,-115.0,4.0,-105.0,143.0,-110.0,143.0,-110.0,,,,,,,,,,,,,2021
ac3567d807160795605bd0b66d64842a,2021-03-26T02:00:00Z,Western Kentucky Hilltoppers,Louisiana Tech Bulldogs,0.5,-0.5,137.5,100,-119,Louisiana Tech Bulldogs,Western Kentucky Hilltoppers,-0.5,-1.0,-105.0,1.0,-115.0,137.5,-110.0,137.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-112.0,-1.0,-104.0,137.5,-108.0,137.5,-108.0,100.0,-120.0,1.0,-115.0,-1.0,-105.0,137.5,-110.0,137.5,-110.0,,,1.0,-116.0,-1.0,-106.0,,,,,,,,,1.0,-110.0,-1.0,-110.0,137.5,-110.0,137.5,-110.0,,,1.0,-106.0,-1.0,-106.0,137.5,-108.0,137.5,-108.0,,,,,,,,,137.5,-110.0,137.5,-110.0,,,-118.0,100.0,-1.0,-104.0,1.0,-114.0,,,1.0,-115.0,-1.0,-105.0,137.5,-110.0,137.5,-110.0,,,,,,,,,,,,,2021
2e4b6f5c8b6f085da15cd858b335ce83,2021-03-28T01:55:00Z,Houston Cougars,Syracuse Orange,-6.5,6.5,140.8,-292,234,Houston Cougars,Syracuse Orange,-6.5,6.5,-105.0,-6.5,-115.0,140.5,-110.0,140.5,-110.0,240.0,-303.0,-6.5,-114.0,6.5,-108.0,141.0,-109.0,141.0,-110.0,-286.0,230.0,-6.5,-114.0,6.5,-108.0,141.0,-109.0,141.0,-110.0,-286.0,230.0,-6.5,-114.0,6.5,-108.0,141.0,-109.0,141.0,-110.0,-6.5,-118.0,6.5,-111.0,141.0,-114.0,141.0,-115.0,-333.0,230.0,-6.5,-115.0,6.5,-105.0,141.0,-110.0,141.0,-110.0,-278.0,240.0,-6.5,-112.0,6.5,-104.0,141.0,-108.0,141.0,-108.0,-294.0,230.0,-6.5,-115.0,6.5,-105.0,141.0,-110.0,141.0,-110.0,-278.0,230.0,-6.5,-116.0,6.5,-106.0,-6.5,-110.0,6.5,-110.0,140.5,-110.0,140.5,-110.0,6.5,-105.0,-6.5,-115.0,140.5,-115.0,140.5,-105.0,235.0,-278.0,6.5,-101.0,-6.5,-111.0,140.5,-112.0,140.5,-103.0,235.0,-278.0,235.0,-294.0,230.0,-286.0,230.0,-303.0,140.5,-110.0,140.5,-110.0,242.0,-294.0,235.0,-294.0,6.5,-104.0,-6.5,-114.0,240.0,-294.0,,,,,,,,,,,,,,,,,,,,,2021
e0bb95a18239a7a144e56117ca3b6338,2021-03-27T23:25:00Z,Arkansas Razorbacks,Oral Roberts Golden Eagles,-11.3,11.3,158.2,-672,428,Arkansas Razorbacks,Oral Roberts Golden Eagles,-11.3,11.0,-110.0,-11.0,-110.0,158.0,-110.0,158.0,-110.0,475.0,-714.0,-11.5,-110.0,11.5,-110.0,158.5,-108.0,158.5,-114.0,-667.0,475.0,-11.5,-110.0,11.5,-110.0,158.5,-108.0,158.5,-114.0,-667.0,475.0,-11.5,-110.0,11.5,-110.0,158.5,-108.0,158.5,-114.0,-11.5,-115.0,11.5,-115.0,158.5,-112.0,158.5,-118.0,-909.0,475.0,-11.5,-110.0,11.5,-110.0,158.0,-110.0,158.0,-110.0,-667.0,480.0,-11.5,-108.0,11.5,-108.0,158.0,-108.0,158.0,-108.0,-667.0,460.0,-11.0,-105.0,11.0,-115.0,158.0,-110.0,158.0,-110.0,-625.0,-185.0,-11.5,-110.0,11.5,-110.0,-11.5,-110.0,11.5,-110.0,158.0,-110.0,158.0,-110.0,11.0,-105.0,-11.0,-115.0,158.5,-105.0,158.5,-115.0,495.0,-625.0,11.0,-101.0,-11.0,-111.0,158.5,-103.0,158.5,-112.0,495.0,-625.0,440.0,-625.0,475.0,-667.0,450.0,-667.0,157.5,-110.0,157.5,-110.0,464.0,-625.0,480.0,-667.0,11.5,-109.0,-11.5,-109.0,465.0,-667.0,,,,,,,,,,,,,,,,,,,,,2021
0a9ab3357d5876a7e5b41128f07f686a,2021-03-27T21:15:00Z,Baylor Bears,Villanova Wildcats,-7.5,7.5,141.9,-333,261,Baylor Bears,Villanova Wildcats,-7.5,7.5,-110.0,-7.5,-110.0,142.0,-110.0,142.0,-110.0,260.0,-323.0,-7.5,-110.0,7.5,-110.0,142.0,-112.0,142.0,-109.0,-333.0,265.0,-7.5,-110.0,7.5,-110.0,142.0,-112.0,142.0,-109.0,-333.0,265.0,-7.5,-110.0,7.5,-110.0,142.0,-112.0,142.0,-109.0,-7.5,-115.0,7.5,-115.0,142.0,-116.0,142.0,-114.0,-400.0,265.0,-7.5,-110.0,7.5,-110.0,142.0,-110.0,142.0,-110.0,-323.0,260.0,-7.5,-108.0,7.5,-108.0,142.0,-108.0,142.0,-108.0,-333.0,255.0,-7.5,-115.0,7.5,-105.0,142.0,-110.0,142.0,-110.0,-333.0,225.0,-7.5,-110.0,7.5,-110.0,-7.5,-110.0,7.5,-110.0,141.5,-110.0,141.5,-110.0,7.5,-110.0,-7.5,-110.0,141.5,-115.0,141.5,-105.0,270.0,-323.0,7.5,-106.0,-7.5,-106.0,142.0,-108.0,142.0,-108.0,270.0,-323.0,265.0,-333.0,265.0,-333.0,250.0,-303.0,142.0,-110.0,142.0,-110.0,267.0,-333.0,265.0,-333.0,7.5,-109.0,-7.5,-109.0,265.0,-333.0,-7.5,-115.0,7.5,-105.0,142.0,-110.0,142.0,-110.0,-333.0,265.0,,,,,,,,,,,2021
24ca8706e56e1ea0df214fb99bd5a9e3,2021-03-27T18:40:00Z,Loyola (Chi) Ramblers,Oregon St Beavers,-7.0,7.0,124.8,-310,249,Loyola (Chi) Ramblers,Oregon St Beavers,-7.0,7.0,-110.0,-7.0,-110.0,125.0,-110.0,125.0,-110.0,250.0,-323.0,-7.0,-112.0,7.0,-109.0,124.5,-110.0,124.5,-110.0,-294.0,240.0,-7.0,-112.0,7.0,-109.0,124.5,-110.0,124.5,-110.0,-294.0,240.0,-7.0,-112.0,7.0,-109.0,124.5,-110.0,124.5,-110.0,-7.0,-116.0,7.0,-114.0,124.5,-115.0,124.5,-115.0,-333.0,235.0,-7.0,-110.0,7.0,-110.0,125.0,-110.0,125.0,-110.0,-303.0,250.0,-7.0,-108.0,7.0,-108.0,125.0,-108.0,125.0,-108.0,-303.0,240.0,-6.5,-110.0,6.5,-110.0,125.5,-110.0,125.5,-110.0,-303.0,285.0,-7.0,-110.0,7.0,-110.0,-7.0,-110.0,7.0,-110.0,125.0,-110.0,125.0,-110.0,,,,,,,,,,,,,,,,,,,,,250.0,-312.0,240.0,-294.0,260.0,-345.0,,,,,,,245.0,-303.0,7.0,-109.0,-7.0,-109.0,255.0,-312.0,,,,,,,,,,,,,,,,,,,,,2021
308e1b0135bf665577ea7374cb004dae,2021-03-28T18:10:00Z,Gonzaga Bulldogs,Creighton Bluejays,-13.5,13.5,158.4,-1103,699,Gonzaga Bulldogs,Creighton Bluejays,-13.5,13.5,-115.0,-13.5,-105.0,158.5,-110.0,158.5,-110.0,700.0,-1111.0,-13.5,-110.0,13.5,-109.0,158.5,-109.0,158.5,-112.0,-1111.0,700.0,-13.5,-110.0,13.5,-109.0,158.5,-109.0,158.5,-112.0,-1111.0,700.0,-13.5,-110.0,13.5,-109.0,158.5,-109.0,158.5,-112.0,-13.5,-115.0,13.5,-115.0,158.5,-114.0,158.5,-116.0,-1429.0,650.0,-13.5,-110.0,13.5,-110.0,158.5,-105.0,158.5,-115.0,-1111.0,675.0,-13.5,-104.0,13.5,-112.0,158.5,-108.0,158.5,-108.0,-1000.0,690.0,-13.5,-105.0,13.5,-115.0,158.5,-110.0,158.5,-110.0,-1000.0,760.0,-13.5,-106.0,13.5,-116.0,-13.5,-110.0,13.5,-110.0,158.0,-110.0,158.0,-110.0,13.5,-115.0,-13.5,-105.0,158.0,-110.0,158.0,-110.0,725.0,-1111.0,13.5,-111.0,-13.5,-101.0,158.0,-108.0,158.0,-108.0,725.0,-1111.0,705.0,-1000.0,700.0,-1111.0,650.0,-1111.0,158.5,-105.0,158.5,-115.0,722.0,-1111.0,700.0,-1111.0,13.5,-114.0,-13.5,-104.0,680.0,-1000.0,,,,,,,,,,,,,,,,,,,,,2021
c169804cdb8da6debadc08644336e6b9,2021-03-28T21:00:00Z,Michigan Wolverines,Florida St Seminoles,-2.0,2.0,143.3,-138,115,Michigan Wolverines,Florida St Seminoles,-2.0,2.0,-110.0,-2.0,-110.0,143.0,-110.0,143.0,-110.0,120.0,-141.0,-2.0,-112.0,2.0,-109.0,143.5,-109.0,143.5,-112.0,-132.0,112.0,-2.0,-112.0,2.0,-109.0,143.5,-109.0,143.5,-112.0,-132.0,112.0,-2.0,-112.0,2.0,-109.0,143.5,-109.0,143.5,-112.0,-2.0,-116.0,2.0,-114.0,143.5,-114.0,143.5,-116.0,-141.0,106.0,-2.0,-110.0,2.0,-110.0,143.5,-110.0,143.5,-110.0,-135.0,115.0,-2.0,-108.0,2.0,-108.0,143.0,-108.0,143.0,-108.0,-141.0,120.0,-2.0,-110.0,2.0,-110.0,143.0,-110.0,143.0,-110.0,-135.0,108.0,-2.0,-110.0,2.0,-110.0,-2.0,-110.0,2.0,-110.0,143.5,-110.0,143.5,-110.0,,,,,,,,,,,,,,,,,,,,,120.0,-141.0,112.0,-132.0,115.0,-141.0,,,,,,,120.0,-143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
7df22d8e0c8cb0d1230898233417df6f,2021-03-28T23:15:00Z,Alabama Crimson Tide,UCLA Bruins,-6.8,6.8,145.4,-287,229,Alabama Crimson Tide,UCLA Bruins,-6.8,6.5,-110.0,-6.5,-110.0,145.5,-110.0,145.5,-110.0,230.0,-278.0,-7.0,-108.0,7.0,-114.0,145.5,-108.0,145.5,-114.0,-286.0,225.0,-7.0,-108.0,7.0,-114.0,145.0,-114.0,145.0,-108.0,-278.0,225.0,-7.0,-108.0,7.0,-114.0,145.5,-108.0,145.5,-114.0,-7.0,-111.0,7.0,-119.0,145.5,-112.0,145.5,-118.0,-294.0,210.0,-6.5,-115.0,6.5,-105.0,145.5,-110.0,145.5,-110.0,-278.0,240.0,-6.5,-112.0,6.5,-104.0,145.5,-108.0,145.5,-108.0,-294.0,230.0,-6.5,-115.0,6.5,-105.0,145.5,-110.0,145.5,-110.0,-286.0,225.0,-6.5,-116.0,6.5,-106.0,-7.0,-110.0,7.0,-110.0,145.5,-110.0,145.5,-110.0,,,,,,,,,,,,,,,,,,,,,225.0,-278.0,225.0,-286.0,250.0,-303.0,,,,,,,235.0,-294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
03901845fe7b987d11e412e61f5beaa4,2021-03-29T01:45:00Z,USC Trojans,Oregon Ducks,-2.0,2.0,138.0,-135,114,USC Trojans,Oregon Ducks,-2.0,2.0,-110.0,-2.0,-110.0,138.0,-110.0,138.0,-110.0,115.0,-135.0,-2.0,-112.0,2.0,-109.0,138.0,-112.0,138.0,-109.0,-130.0,110.0,-2.0,-112.0,2.0,-109.0,138.0,-112.0,138.0,-109.0,-130.0,110.0,-2.0,-112.0,2.0,-109.0,138.0,-112.0,138.0,-109.0,-2.0,-116.0,2.0,-114.0,138.0,-116.0,138.0,-114.0,-147.0,110.0,-2.0,-115.0,2.0,-105.0,138.0,-110.0,138.0,-110.0,-135.0,115.0,-2.0,-112.0,2.0,-104.0,138.0,-108.0,138.0,-108.0,-135.0,115.0,-2.0,-115.0,2.0,-105.0,138.5,-110.0,138.5,-110.0,-132.0,116.0,-2.0,-116.0,2.0,-106.0,-2.0,-110.0,2.0,-110.0,138.0,-110.0,138.0,-110.0,2.0,-105.0,-2.0,-115.0,137.5,-110.0,137.5,-110.0,115.0,-135.0,2.0,-101.0,-2.0,-111.0,137.5,-108.0,137.5,-108.0,115.0,-135.0,115.0,-135.0,110.0,-130.0,115.0,-141.0,138.0,-110.0,138.0,-110.0,112.0,-132.0,116.0,-135.0,2.0,-109.0,-2.0,-109.0,115.0,-135.0,,,,,,,,,,,,,,,,,,,,,2021
d0ed1f67e337e53019b83ef35d055d9d,2021-03-27T19:00:00Z,Mississippi St Bulldogs,Louisiana Tech Bulldogs,-0.5,0.5,136.1,-109,-110,Mississippi St Bulldogs,Louisiana Tech Bulldogs,-0.5,1.0,-110.0,-1.0,-110.0,136.5,-110.0,136.5,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,100.0,1.0,-118.0,136.0,-108.0,136.0,-108.0,-110.0,-110.0,-1.0,-110.0,1.0,-110.0,136.5,-110.0,136.5,-110.0,,,-1.0,-102.0,1.0,-120.0,,,,,,,,,-1.0,-108.0,1.0,-112.0,135.5,-110.0,135.5,-110.0,-112.0,-106.0,-1.0,-104.0,1.0,-108.0,135.5,-108.0,135.5,-108.0,-112.0,-106.0,-110.0,-110.0,,,,,136.5,-110.0,136.5,-110.0,-110.0,-110.0,-108.0,-108.0,1.0,-109.0,-1.0,-109.0,-110.0,-110.0,-1.0,-110.0,1.0,-110.0,136.5,-110.0,136.5,-110.0,-115.0,-105.0,,,,,,,,,,,2021
894917ad4f656c10f052958b5fe8c308,2021-03-27T16:00:00Z,Colorado St Rams,Memphis Tigers,4.0,-4.0,138.0,151,-178,Memphis Tigers,Colorado St Rams,-4.0,-4.0,-110.0,4.0,-110.0,138.0,-110.0,138.0,-110.0,-179.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-112.0,-4.0,-104.0,138.0,-108.0,138.0,-108.0,150.0,-179.0,4.0,-115.0,-4.0,-105.0,138.0,-110.0,138.0,-110.0,,,4.0,-116.0,-4.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179.0,150.0,,,,,,,,,,,-175.0,148.0,-4.0,-109.0,4.0,-109.0,-179.0,150.0,,,,,,,,,,,,,,,,,,,,,2021
0a194e0b1f4859d043ab9e2126156421,2021-03-28T16:00:00Z,Memphis Tigers,Mississippi St Bulldogs,-4.5,4.5,135.4,-192,163,Memphis Tigers,Mississippi St Bulldogs,-4.5,4.5,-110.0,-4.5,-110.0,135.5,-110.0,135.5,-110.0,160.0,-189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-108.0,4.5,-108.0,135.5,-108.0,135.5,-108.0,-189.0,160.0,-4.5,-110.0,4.5,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,,,,,4.5,-108.0,-4.5,-112.0,135.5,-110.0,135.5,-110.0,,,4.5,-104.0,-4.5,-108.0,135.5,-108.0,135.5,-108.0,,,165.0,-196.0,,,,,135.0,-110.0,135.0,-110.0,,,,,4.5,-109.0,-4.5,-109.0,165.0,-196.0,-4.5,-115.0,4.5,-105.0,135.5,-110.0,135.5,-110.0,-189.0,165.0,,,,,,,,,,,2021
7a677217676be6774f27add547fd16b6,2021-03-28T19:00:00Z,Colorado St Rams,Louisiana Tech Bulldogs,0.0,0.0,140.8,-112,-106,Colorado St Rams,Louisiana Tech Bulldogs,0.0,-0.0,-110.0,0.0,-110.0,141.0,-110.0,141.0,-110.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,-108.0,141.0,-108.0,-115.0,-105.0,0.0,-110.0,0.0,-110.0,140.5,-110.0,140.5,-110.0,,,0.0,-106.0,-0.0,-116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.0,-112.0,0.0,-109.0,0.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,2021
39a25db2fa263dd18d175f7a16466bf4,2021-03-30T01:57:00Z,Baylor Bears,Arkansas Razorbacks,-7.8,7.8,148.2,-384,-392,Baylor Bears,Arkansas Razorbacks,-7.8,7.5,-110.0,-7.5,-110.0,148.0,-115.0,148.0,-105.0,285.0,-357.0,-8.0,-106.0,8.0,-114.0,148.5,-108.0,148.5,-114.0,-400.0,300.0,-8.0,-106.0,8.0,-114.0,148.0,-114.0,148.0,-108.0,-400.0,300.0,-8.0,-106.0,8.0,-114.0,148.5,-108.0,148.5,-114.0,-8.0,-110.0,8.0,-119.0,148.5,-111.0,148.5,-118.0,-400.0,265.0,-7.5,-110.0,7.5,-110.0,148.0,-110.0,148.0,-110.0,-370.0,295.0,-8.0,-104.0,8.0,-112.0,148.0,-108.0,148.0,-108.0,-385.0,290.0,-7.5,-115.0,7.5,-105.0,148.0,-115.0,148.0,-105.0,-417.0,-10000.0,-8.0,-106.0,8.0,-116.0,-8.0,-110.0,8.0,-110.0,147.5,-110.0,147.5,-110.0,7.5,-105.0,-7.5,-115.0,148.5,-105.0,148.5,-115.0,300.0,-370.0,7.5,-101.0,-7.5,-111.0,148.5,-103.0,148.5,-112.0,300.0,-370.0,300.0,-385.0,300.0,-400.0,300.0,-370.0,148.0,-115.0,148.0,-105.0,306.0,-385.0,295.0,-370.0,7.5,-104.0,-7.5,-114.0,285.0,-385.0,,,,,,,,,,,,,,,,,,,,,2021
f8b772ec98208cfc1817abf5fbee81d2,2021-03-29T23:15:00Z,Houston Cougars,Oregon St Beavers,-7.5,7.5,129.0,-353,271,Houston Cougars,Oregon St Beavers,-7.5,7.5,-110.0,-7.5,-110.0,129.0,-110.0,129.0,-110.0,280.0,-345.0,-7.5,-106.0,7.5,-114.0,129.0,-110.0,129.0,-109.0,-345.0,255.0,-7.5,-106.0,7.5,-114.0,129.0,-110.0,129.0,-109.0,-345.0,255.0,-7.5,-106.0,7.5,-114.0,129.0,-110.0,129.0,-109.0,-7.5,-110.0,7.5,-119.0,129.0,-115.0,129.0,-114.0,-370.0,250.0,-7.5,-110.0,7.5,-110.0,129.0,-110.0,129.0,-110.0,-345.0,280.0,-7.5,-108.0,7.5,-108.0,129.0,-108.0,129.0,-108.0,-345.0,270.0,-7.5,-110.0,7.5,-110.0,129.0,-110.0,129.0,-110.0,-417.0,300.0,-7.5,-110.0,7.5,-110.0,-7.5,-110.0,7.5,-110.0,129.0,-110.0,129.0,-110.0,,,,,,,,,,,,,,,,,,,,,275.0,-345.0,255.0,-345.0,280.0,-345.0,,,,,,,275.0,-345.0,7.5,-109.0,-7.5,-109.0,275.0,-345.0,,,,,,,,,,,,,,,,,,,,,2021
58fb22f0080b126aa8435a39a91158d1,2021-03-30T23:15:00Z,Gonzaga Bulldogs,USC Trojans,-8.3,8.3,153.0,-433,286,Gonzaga Bulldogs,USC Trojans,-8.3,8.5,-110.0,-8.5,-110.0,153.0,-110.0,153.0,-110.0,350.0,-455.0,-8.0,-114.0,8.0,-106.0,153.0,-108.0,153.0,-112.0,-385.0,285.0,-8.0,-114.0,8.0,-106.0,153.0,-108.0,153.0,-112.0,-385.0,285.0,-8.0,-114.0,8.0,-106.0,153.0,-108.0,153.0,-112.0,-8.0,-119.0,8.0,-111.0,153.0,-112.0,153.0,-116.0,-417.0,285.0,-8.5,-110.0,8.5,-110.0,153.0,-110.0,153.0,-110.0,-417.0,330.0,-8.5,-108.0,8.5,-108.0,153.0,-108.0,153.0,-108.0,-435.0,330.0,-8.5,-110.0,8.5,-110.0,153.0,-110.0,153.0,-110.0,-455.0,-270.0,,,,,-8.5,-110.0,8.5,-110.0,153.0,-110.0,153.0,-110.0,8.5,-110.0,-8.5,-110.0,153.0,-110.0,153.0,-110.0,370.0,-455.0,8.5,-106.0,-8.5,-106.0,153.0,-108.0,153.0,-108.0,370.0,-455.0,350.0,-455.0,285.0,-385.0,333.0,-455.0,153.0,-105.0,153.0,-115.0,357.0,-455.0,,,8.5,-109.0,-8.5,-109.0,340.0,-455.0,,,,,,,,,,,,,,,,,,,,,2021
