event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,fanduel_home_ml,fanduel_away_ml,fanduel_home_spread,fanduel_home_spread_price,fanduel_away_spread,fanduel_away_spread_price,fanduel_over,fanduel_over_price,fanduel_under,fanduel_under_price,draftkings_home_ml,draftkings_away_ml,draftkings_home_spread,draftkings_home_spread_price,draftkings_away_spread,draftkings_away_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,barstool_home_ml,barstool_away_ml,barstool_home_spread,barstool_home_spread_price,barstool_away_spread,barstool_away_spread_price,barstool_over,barstool_over_price,barstool_under,barstool_under_price,sugarhouse_home_ml,sugarhouse_away_ml,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,twinspires_home_ml,twinspires_away_ml,twinspires_home_spread,twinspires_home_spread_price,twinspires_away_spread,twinspires_away_spread_price,twinspires_over,twinspires_over_price,twinspires_under,twinspires_under_price,unibet_us_home_ml,unibet_us_away_ml,unibet_us_home_spread,unibet_us_home_spread_price,unibet_us_away_spread,unibet_us_away_spread_price,unibet_us_over,unibet_us_over_price,unibet_us_under,unibet_us_under_price,pointsbetus_home_ml,pointsbetus_away_ml,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,betrivers_home_ml,betrivers_away_ml,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,betonlineag_home_ml,betonlineag_away_ml,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,lowvig_home_ml,lowvig_away_ml,lowvig_home_spread,lowvig_home_spread_price,lowvig_away_spread,lowvig_away_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,circasports_home_ml,circasports_away_ml,circasports_home_spread,circasports_home_spread_price,circasports_away_spread,circasports_away_spread_price,circasports_over,circasports_over_price,circasports_under,circasports_under_price,williamhill_us_home_ml,williamhill_us_away_ml,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,bovada_home_ml,bovada_away_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,betus_home_ml,betus_away_ml,betus_home_spread,betus_home_spread_price,betus_away_spread,betus_away_spread_price,betus_over,betus_over_price,betus_under,betus_under_price,superbook_home_ml,superbook_away_ml,superbook_home_spread,superbook_home_spread_price,superbook_away_spread,superbook_away_spread_price,superbook_over,superbook_over_price,superbook_under,superbook_under_price,betmgm_home_ml,betmgm_away_ml,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,mybookieag_home_ml,mybookieag_away_ml,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,wynnbet_home_ml,wynnbet_away_ml,wynnbet_home_spread,wynnbet_home_spread_price,wynnbet_away_spread,wynnbet_away_spread_price,wynnbet_over,wynnbet_over_price,wynnbet_under,wynnbet_under_price,foxbet_home_ml,foxbet_away_ml,foxbet_home_spread,foxbet_home_spread_price,foxbet_away_spread,foxbet_away_spread_price,foxbet_over,foxbet_over_price,foxbet_under,foxbet_under_price,year
fb8b2c8d66b939978b3dca73e9513e99,2023-03-17T20:30:00Z,UConn Huskies,Iona Gaels,-9.1,9.1,141.2,-461.0,344.0,UConn Huskies,Iona Gaels,-9.1,-465.0,350.0,-9.5,-105.0,9.5,-115.0,140.5,-115.0,140.5,-105.0,-460.0,370.0,-9.0,-115.0,9.0,-105.0,142.0,-105.0,142.0,-115.0,-455.0,320.0,-9.0,-112.0,9.0,-109.0,140.5,-112.0,140.5,-109.0,-455.0,320.0,-9.0,-112.0,9.0,-109.0,140.5,-112.0,140.5,-109.0,-455.0,320.0,-9.0,-112.0,9.0,-109.0,140.5,-112.0,140.5,-109.0,-455.0,320.0,-9.0,-112.0,9.0,-109.0,140.5,-112.0,140.5,-109.0,-500.0,375.0,-9.0,-110.0,9.0,-110.0,141.5,-110.0,141.5,-110.0,-455.0,320.0,-9.0,-112.0,9.0,-109.0,140.5,-112.0,140.5,-109.0,-455.0,359.0,-9.0,-115.0,9.0,-105.0,142.0,-111.0,142.0,-111.0,-450.0,360.0,-9.0,-111.0,9.0,-101.0,142.0,-108.0,142.0,-108.0,-500.0,370.0,-9.5,-110.0,9.5,-110.0,141.5,-113.0,141.5,-108.0,-480.0,360.0,-9.0,-110.0,9.0,-110.0,141.5,-110.0,141.5,-110.0,,,,,,,141.5,-110.0,141.5,-110.0,-425.0,335.0,-9.0,-110.0,9.0,-110.0,141.5,-110.0,141.5,-110.0,,,,,,,,,,,-450.0,350.0,-9.5,-105.0,9.5,-115.0,141.5,-110.0,141.5,-110.0,-454.0,330.0,-9.0,-110.0,9.0,-110.0,141.0,-110.0,141.0,-110.0,-455.0,350.0,-9.0,-108.0,9.0,-108.0,141.0,-108.0,141.0,-108.0,,,,,,,,,,,2023
74ded447e912da8613ecd813ca0579b5,2023-03-17T22:50:00Z,Purdue Boilermakers,Fairleigh Dickinson Knights,-23.3,23.3,145.0,-7857.0,1555.0,Purdue Boilermakers,Fairleigh Dickinson Knights,-23.3,,,,,,,,,,,,,,,,,,,,,-10000.0,1500.0,-23.0,-112.0,23.0,-109.0,144.5,-113.0,144.5,-108.0,,,,,,,,,,,-10000.0,1500.0,-23.0,-112.0,23.0,-109.0,144.5,-113.0,144.5,-108.0,,,,,,,,,,,,,,,,,,,,,-10000.0,1500.0,-23.0,-112.0,23.0,-109.0,144.5,-113.0,144.5,-108.0,-5000.0,1550.0,-23.5,-111.0,23.5,-111.0,145.0,-111.0,145.0,-111.0,-5000.0,1550.0,-23.5,-106.0,23.5,-106.0,145.0,-108.0,145.0,-108.0,,,-23.5,-113.0,23.5,-108.0,146.0,-110.0,146.0,-110.0,,,,,,,,,,,,,,,,,145.0,-110.0,145.0,-110.0,,,-23.5,-110.0,23.5,-110.0,145.0,-110.0,145.0,-110.0,-10000.0,2000.0,-23.5,-110.0,23.5,-110.0,144.5,-110.0,144.5,-110.0,,,,,,,,,,,-5000.0,1287.0,-23.0,-110.0,23.0,-110.0,145.0,-110.0,145.0,-110.0,,,,,,,145.5,-108.0,145.5,-108.0,,,,,,,,,,,2023
d2fbf9dba190007c9540f806471ba030,2023-03-17T23:10:17Z,Kentucky Wildcats,Providence Friars,-4.2,4.2,143.8,-184.0,155.0,Kentucky Wildcats,Providence Friars,-4.2,-188.0,155.0,-4.5,-106.0,4.5,-114.0,143.5,-110.0,143.5,-110.0,-180.0,155.0,-4.0,-115.0,4.0,-105.0,143.5,-110.0,143.5,-110.0,-180.0,150.0,-4.5,-108.0,4.5,-113.0,143.5,-109.0,143.5,-112.0,-182.0,150.0,-4.5,-109.0,4.5,-112.0,144.5,-108.0,144.5,-112.0,-182.0,150.0,-4.5,-109.0,4.5,-112.0,144.5,-108.0,144.5,-112.0,-182.0,150.0,-4.5,-109.0,4.5,-112.0,144.5,-108.0,144.5,-112.0,-180.0,150.0,-4.0,-110.0,4.0,-110.0,143.5,-110.0,143.5,-110.0,-182.0,143.0,-4.5,-109.0,4.5,-112.0,144.5,-108.0,144.5,-112.0,-182.0,160.0,-4.0,-115.0,4.0,-105.0,143.0,-105.0,143.0,-115.0,-180.0,160.0,-4.0,-111.0,4.0,-101.0,143.0,-103.0,143.0,-113.0,-200.0,161.0,-4.5,-108.0,4.5,-113.0,144.0,101.0,144.0,-122.0,-190.0,158.0,-4.0,-110.0,4.0,-110.0,143.5,-110.0,143.5,-110.0,-185.0,160.0,-4.5,-110.0,4.5,-110.0,143.5,-110.0,143.5,-110.0,-180.0,155.0,-4.0,-110.0,4.0,-110.0,143.5,-110.0,143.5,-110.0,-185.0,165.0,-4.0,-110.0,4.0,-110.0,143.5,-110.0,143.5,-110.0,-190.0,160.0,-4.5,-105.0,4.5,-115.0,144.5,-105.0,144.5,-115.0,-188.0,153.0,-4.0,-110.0,4.0,-110.0,143.0,-110.0,143.0,-110.0,-185.0,155.0,-4.0,-108.0,4.0,-108.0,144.0,-108.0,144.0,-108.0,,,,,,,,,,,2023
1e1c83e46a1cc38e84e5f209ec2f11e2,2023-03-17T23:25:26Z,Miami Hurricanes,Drake Bulldogs,-1.8,1.8,146.1,-131.0,109.0,Miami Hurricanes,Drake Bulldogs,-1.8,-130.0,108.0,-1.5,-120.0,1.5,-102.0,146.5,-105.0,146.5,-115.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,146.0,-110.0,146.0,-110.0,-130.0,110.0,-1.5,-113.0,1.5,-108.0,146.0,-109.0,146.0,-112.0,-130.0,110.0,-1.5,-113.0,1.5,-108.0,146.0,-109.0,146.0,-112.0,-132.0,108.0,-1.5,-113.0,1.5,-108.0,146.0,-109.0,146.0,-112.0,-132.0,108.0,-1.5,-113.0,1.5,-108.0,146.0,-109.0,146.0,-112.0,,,,,,,,,,,-130.0,110.0,-1.5,-113.0,1.5,-108.0,146.0,-109.0,146.0,-112.0,-132.0,110.0,-2.0,-111.0,2.0,-111.0,146.0,-111.0,146.0,-111.0,-130.0,110.0,-2.0,-106.0,2.0,-106.0,146.0,-108.0,146.0,-108.0,-132.0,109.0,-2.0,-106.0,2.0,-115.0,146.0,-110.0,146.0,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,146.0,-110.0,146.0,-110.0,,,,,,,146.0,-110.0,146.0,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,146.0,-110.0,146.0,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,146.5,-110.0,146.5,-110.0,-130.0,110.0,,,,,146.5,-110.0,146.5,-110.0,-131.0,107.0,-2.0,-110.0,2.0,-110.0,146.5,-110.0,146.5,-110.0,-130.0,110.0,-2.0,-108.0,2.0,-108.0,146.0,-108.0,146.0,-108.0,,,,,,,,,,,2023
ef354137180fb3b677e2ab9bb842c6d6,2023-03-17T23:35:33Z,Gonzaga Bulldogs,Grand Canyon Antelopes,-15.5,15.5,155.3,-1770.0,868.0,Gonzaga Bulldogs,Grand Canyon Antelopes,-15.5,-1600.0,860.0,-15.5,-106.0,15.5,-114.0,155.5,-115.0,155.5,-105.0,-1650.0,950.0,-15.5,-110.0,15.5,-110.0,155.0,-110.0,155.0,-110.0,-1667.0,700.0,-15.5,-112.0,15.5,-109.0,155.5,-112.0,155.5,-109.0,-1667.0,700.0,-15.5,-112.0,15.5,-109.0,155.5,-112.0,155.5,-109.0,-1667.0,700.0,-15.5,-112.0,15.5,-109.0,155.5,-112.0,155.5,-109.0,-1667.0,700.0,-15.5,-112.0,15.5,-109.0,155.5,-112.0,155.5,-109.0,-1600.0,900.0,-15.0,-110.0,15.0,-110.0,155.5,-110.0,155.5,-110.0,-1667.0,700.0,-15.5,-112.0,15.5,-109.0,155.5,-112.0,155.5,-109.0,-2000.0,900.0,-15.5,-111.0,15.5,-111.0,155.0,-111.0,155.0,-111.0,-1695.0,900.0,-15.5,-106.0,15.5,-106.0,155.0,-108.0,155.0,-108.0,-1429.0,788.0,-15.0,-113.0,15.0,-108.0,156.0,-110.0,156.0,-110.0,-2000.0,1050.0,-16.0,-110.0,16.0,-110.0,155.5,-110.0,155.5,-110.0,-1900.0,900.0,-15.5,-110.0,15.5,-110.0,155.0,-110.0,155.0,-110.0,-1715.0,925.0,-15.5,-110.0,15.5,-110.0,155.0,-110.0,155.0,-110.0,-2500.0,1100.0,-15.5,-110.0,15.5,-110.0,155.0,-110.0,155.0,-110.0,-1600.0,900.0,-15.5,-110.0,15.5,-110.0,155.5,-110.0,155.5,-110.0,-1830.0,900.0,-15.5,-110.0,15.5,-110.0,155.5,-110.0,155.5,-110.0,-2000.0,1050.0,-15.5,-108.0,15.5,-108.0,155.0,-108.0,155.0,-108.0,,,,,,,,,,,2023
ca8fcea9d2168bdfe4a9e4d4504d134b,2023-03-18T01:20:00Z,Memphis Tigers,Florida Atlantic Owls,-1.6,1.6,152.9,-129.0,108.0,Memphis Tigers,Florida Atlantic Owls,-1.6,-122.0,102.0,-1.5,-110.0,1.5,-110.0,152.5,-115.0,152.5,-105.0,-125.0,105.0,-1.5,-110.0,1.5,-110.0,152.5,-110.0,152.5,-110.0,-130.0,110.0,-1.5,-109.0,1.5,-110.0,153.5,-112.0,153.5,-109.0,-130.0,110.0,-1.5,-109.0,1.5,-110.0,153.5,-112.0,153.5,-109.0,-132.0,108.0,-1.5,-109.0,1.5,-110.0,153.5,-112.0,153.5,-109.0,-132.0,108.0,-1.5,-109.0,1.5,-110.0,153.5,-112.0,153.5,-109.0,-125.0,105.0,-1.5,-110.0,1.5,-110.0,153.0,-110.0,153.0,-110.0,-130.0,110.0,-1.5,-109.0,1.5,-110.0,153.5,-112.0,153.5,-109.0,-132.0,110.0,-1.5,-111.0,1.5,-111.0,152.5,-105.0,152.5,-115.0,-130.0,110.0,-1.5,-106.0,1.5,-106.0,152.5,-103.0,152.5,-113.0,-127.0,105.0,-1.5,-110.0,1.5,-110.0,153.0,-113.0,153.0,-108.0,-125.0,105.0,-2.0,-110.0,2.0,-110.0,152.5,-110.0,152.5,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,153.0,-110.0,153.0,-110.0,-125.0,105.0,-2.0,-110.0,2.0,-110.0,152.5,-110.0,152.5,-110.0,-135.0,115.0,-2.0,-110.0,2.0,-110.0,153.0,-110.0,153.0,-110.0,-135.0,115.0,-1.5,-115.0,1.5,-105.0,152.5,-115.0,152.5,-105.0,-125.0,103.0,-1.5,-110.0,1.5,-110.0,153.0,-110.0,153.0,-110.0,,,,,,,153.0,-108.0,153.0,-108.0,,,,,,,,,,,2023
5616616dd1c7bb71f9dafaf744284790,2023-03-18T01:40:00Z,Kansas St Wildcats,Montana St Bobcats,-7.8,7.8,139.9,-362.0,282.0,Kansas St Wildcats,Montana St Bobcats,-7.8,-360.0,280.0,-7.5,-115.0,7.5,-105.0,139.5,-115.0,139.5,-105.0,-365.0,300.0,-8.0,-110.0,8.0,-110.0,140.0,-110.0,140.0,-110.0,-335.0,265.0,-7.5,-113.0,7.5,-108.0,140.5,-113.0,140.5,-107.0,-335.0,265.0,-7.5,-113.0,7.5,-108.0,140.5,-113.0,140.5,-107.0,-335.0,240.0,-7.5,-113.0,7.5,-108.0,140.5,-113.0,140.5,-107.0,-335.0,240.0,-7.5,-113.0,7.5,-108.0,140.5,-113.0,140.5,-107.0,-350.0,260.0,-7.0,-110.0,7.0,-110.0,139.5,-110.0,139.5,-110.0,-335.0,265.0,-7.5,-113.0,7.5,-108.0,140.5,-113.0,140.5,-107.0,-385.0,305.0,-8.0,-111.0,8.0,-111.0,139.5,-111.0,139.5,-111.0,-375.0,305.0,-8.0,-106.0,8.0,-106.0,139.5,-108.0,139.5,-108.0,-385.0,296.0,-8.0,-110.0,8.0,-110.0,140.5,-108.0,140.5,-113.0,-360.0,280.0,-8.0,-110.0,8.0,-110.0,139.5,-110.0,139.5,-110.0,-380.0,290.0,-8.0,-110.0,8.0,-110.0,139.5,-110.0,139.5,-110.0,-360.0,285.0,-8.0,-110.0,8.0,-110.0,139.5,-110.0,139.5,-110.0,-370.0,310.0,-8.0,-110.0,8.0,-110.0,140.0,-110.0,140.0,-110.0,-400.0,310.0,-7.5,-115.0,7.5,-105.0,139.5,-110.0,139.5,-110.0,-370.0,277.0,-8.0,-110.0,8.0,-110.0,140.0,-110.0,140.0,-110.0,-385.0,302.0,-8.0,-108.0,8.0,-108.0,139.5,-108.0,139.5,-108.0,,,,,,,,,,,2023
11b0c1a5ac36af1e0cf7194a6b76d7d5,2023-03-18T01:55:00Z,Indiana Hoosiers,Kent State Golden Flashes,-4.6,4.6,140.5,-200.0,166.0,Indiana Hoosiers,Kent State Golden Flashes,-4.6,-196.0,162.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-195.0,165.0,-4.5,-110.0,4.5,-110.0,140.0,-115.0,140.0,-105.0,-215.0,175.0,-5.0,-109.0,5.0,-110.0,140.5,-109.0,140.5,-112.0,-215.0,175.0,-5.0,-109.0,5.0,-110.0,140.5,-109.0,140.5,-112.0,-220.0,175.0,-5.0,-109.0,5.0,-110.0,140.5,-109.0,140.5,-112.0,-220.0,175.0,-5.0,-109.0,5.0,-110.0,140.5,-109.0,140.5,-112.0,-190.0,160.0,-4.0,-110.0,4.0,-110.0,140.5,-110.0,140.5,-110.0,-215.0,175.0,-5.0,-109.0,5.0,-110.0,140.5,-109.0,140.5,-112.0,-196.0,170.0,-4.5,-111.0,4.5,-111.0,140.5,-112.0,140.5,-109.0,-195.0,170.0,-4.5,-106.0,4.5,-106.0,140.5,-110.0,140.5,-106.0,-193.0,158.0,-4.5,-106.0,4.5,-115.0,141.0,-110.0,141.0,-110.0,-195.0,162.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-195.0,165.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-190.0,163.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-185.0,165.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-190.0,160.0,-4.5,-110.0,4.5,-110.0,140.5,-110.0,140.5,-110.0,-188.0,152.0,-4.0,-110.0,4.0,-110.0,140.0,-110.0,140.0,-110.0,,,,,,,141.0,-108.0,141.0,-108.0,,,,,,,,,,,2023
5b6a4b2e89b653d49809e01780bf9be3,2023-03-18T02:05:00Z,TCU Horned Frogs,Arizona St Sun Devils,-5.5,5.5,142.0,-246.0,197.0,TCU Horned Frogs,Arizona St Sun Devils,-5.5,-240.0,195.0,-5.5,-110.0,5.5,-110.0,142.5,-110.0,142.5,-110.0,-230.0,195.0,-5.5,-110.0,5.5,-110.0,142.5,-110.0,142.5,-110.0,-265.0,200.0,-5.5,-107.0,5.5,-113.0,142.0,-110.0,142.0,-109.0,-265.0,200.0,-5.5,-107.0,5.5,-113.0,142.0,-110.0,142.0,-109.0,-265.0,200.0,-5.5,-107.0,5.5,-113.0,142.0,-110.0,142.0,-109.0,-265.0,200.0,-5.5,-107.0,5.5,-113.0,142.0,-110.0,142.0,-109.0,-240.0,190.0,-5.5,-110.0,5.5,-110.0,142.5,-110.0,142.5,-110.0,-265.0,200.0,-5.5,-107.0,5.5,-113.0,142.0,-110.0,142.0,-109.0,-244.0,200.0,-5.5,-108.0,5.5,-114.0,141.5,-111.0,141.5,-111.0,-240.0,200.0,-5.5,-103.0,5.5,-109.0,141.5,-108.0,141.5,-108.0,-244.0,196.0,-5.5,-113.0,5.5,-108.0,142.5,-108.0,142.5,-113.0,-250.0,205.0,-5.5,-110.0,5.5,-110.0,142.0,-110.0,142.0,-110.0,-235.0,195.0,-5.5,-110.0,5.5,-110.0,142.0,-110.0,142.0,-110.0,-240.0,200.0,-5.5,-110.0,5.5,-110.0,142.0,-110.0,142.0,-110.0,-240.0,200.0,-5.5,-110.0,5.5,-110.0,142.0,-110.0,142.0,-110.0,-225.0,185.0,-5.5,-110.0,5.5,-110.0,141.5,-110.0,141.5,-110.0,-243.0,195.0,-5.5,-110.0,5.5,-110.0,141.5,-110.0,141.5,-110.0,-233.0,192.0,-5.5,-108.0,5.5,-108.0,142.0,-108.0,142.0,-108.0,,,,,,,,,,,2023
030dda5ca0f0743e16e7fe79b8d3f872,2023-03-18T15:00:00Z,Indiana St Sycamores,South Carolina Upstate Spartans,-10.8,10.8,157.9,-603.0,446.0,Indiana St Sycamores,South Carolina Upstate Spartans,-10.8,,,,,,,,,,,-600.0,450.0,-10.5,-115.0,10.5,-105.0,157.5,-115.0,157.5,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-625.0,450.0,-11.0,-110.0,11.0,-110.0,158.0,-110.0,158.0,-110.0,,,,,,,,,,,-625.0,460.0,-10.5,-111.0,10.5,-111.0,158.0,-111.0,158.0,-111.0,-599.0,460.0,-10.5,-106.0,10.5,-106.0,158.0,-108.0,158.0,-108.0,,,-10.5,-108.0,10.5,-113.0,158.0,-108.0,158.0,-113.0,-550.0,400.0,-11.0,-110.0,11.0,-110.0,158.0,-110.0,158.0,-110.0,,,,,,,,,,,-600.0,450.0,-11.0,-110.0,11.0,-110.0,158.0,-110.0,158.0,-110.0,-600.0,450.0,-11.0,-110.0,11.0,-110.0,158.0,-110.0,158.0,-110.0,,,,,,,,,,,,,,,,,,,,,-625.0,450.0,-11.0,-105.0,11.0,-115.0,158.0,-110.0,158.0,-110.0,,,,,,,,,,,2023
1511099c0f2abf1af2184268c9cd742f,2023-03-18T17:00:00Z,Southern Utah Thunderbirds,North Alabama Lions,-8.7,8.7,163.2,-416.0,330.0,Southern Utah Thunderbirds,North Alabama Lions,-8.7,,,,,,,,,,,-410.0,330.0,-9.0,-105.0,9.0,-115.0,163.0,-110.0,163.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-400.0,310.0,-8.5,-110.0,8.5,-110.0,162.5,-110.0,162.5,-110.0,,,,,,,,,,,-435.0,345.0,-9.0,-111.0,9.0,-111.0,163.0,-111.0,163.0,-111.0,-426.0,345.0,-9.0,-106.0,9.0,-106.0,163.0,-108.0,163.0,-108.0,,,-9.0,-110.0,9.0,-110.0,163.0,-110.0,163.0,-110.0,-430.0,328.0,-8.5,-110.0,8.5,-110.0,163.5,-110.0,163.5,-110.0,,,,,,,,,,,-415.0,330.0,-8.5,-110.0,8.5,-110.0,163.5,-110.0,163.5,-110.0,-380.0,320.0,-8.5,-110.0,8.5,-110.0,163.5,-110.0,163.5,-110.0,,,,,,,,,,,,,,,,,,,,,-435.0,330.0,-8.5,-115.0,8.5,-105.0,163.5,-110.0,163.5,-110.0,,,,,,,,,,,2023
7d01bf8e34b17ee93de223a8376ad695,2023-03-18T19:30:00Z,San José St Spartans,Southern Indiana Screaming Eagles,-9.0,9.0,145.2,-451.0,351.0,San José St Spartans,Southern Indiana Screaming Eagles,-9.0,,,,,,,,,,,-435.0,350.0,-9.0,-105.0,9.0,-115.0,145.0,-110.0,145.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500.0,375.0,-9.0,-110.0,9.0,-110.0,145.0,-110.0,145.0,-110.0,,,,,,,,,,,-435.0,350.0,-9.0,-105.0,9.0,-115.0,144.5,-115.0,144.5,-105.0,-429.0,350.0,-9.0,-101.0,9.0,-111.0,144.5,-113.0,144.5,-103.0,,,-9.0,-108.0,9.0,-113.0,146.0,-108.0,146.0,-113.0,-455.0,345.0,-9.0,-110.0,9.0,-110.0,145.5,-110.0,145.5,-110.0,,,,,,,,,,,-450.0,340.0,-9.0,-110.0,9.0,-110.0,145.0,-110.0,145.0,-110.0,-425.0,355.0,,,,,145.5,-110.0,145.5,-110.0,,,,,,,,,,,,,,,,,,,,,-476.0,345.0,-9.0,-110.0,9.0,-110.0,145.5,-110.0,145.5,-110.0,,,,,,,,,,,2023
2a95b2fee053b3696ebcb68c32c6464e,2023-03-18T21:30:00Z,Charlotte 49ers,Western Carolina Catamounts,-6.1,6.1,136.6,-255.0,211.0,Charlotte 49ers,Western Carolina Catamounts,-6.1,,,,,,,,,,,-250.0,210.0,-6.0,-110.0,6.0,-110.0,136.5,-110.0,136.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-250.0,210.0,-6.0,-110.0,6.0,-110.0,136.5,-110.0,136.5,-110.0,,,,,,,,,,,-250.0,210.0,-6.0,-111.0,6.0,-111.0,136.5,-111.0,136.5,-111.0,-250.0,210.0,-6.0,-106.0,6.0,-106.0,136.5,-108.0,136.5,-108.0,,,-6.5,-110.0,6.5,-110.0,136.0,-108.0,136.0,-113.0,-260.0,210.0,-6.0,-110.0,6.0,-110.0,137.0,-110.0,137.0,-110.0,,,,,,,,,,,-260.0,210.0,-6.0,-110.0,6.0,-110.0,136.5,-110.0,136.5,-110.0,-260.0,220.0,-6.0,-110.0,6.0,-110.0,137.0,-110.0,137.0,-110.0,,,,,,,,,,,,,,,,,,,,,-263.0,210.0,-6.0,-110.0,6.0,-110.0,137.0,-105.0,137.0,-115.0,,,,,,,,,,,2023
f3784e08936ce538206c2b95c1624810,2023-03-19T15:00:00Z,Eastern Kentucky Colonels,Cleveland St Vikings,-0.9,0.9,146.3,-116.0,-29.0,Eastern Kentucky Colonels,Cleveland St Vikings,-0.9,,,,,,,,,,,-120.0,100.0,-1.0,-110.0,1.0,-110.0,146.0,-110.0,146.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,147.0,-110.0,147.0,-110.0,,,,,,,,,,,-120.0,100.0,-1.0,-111.0,1.0,-111.0,146.0,-111.0,146.0,-111.0,-120.0,100.0,-1.0,-106.0,1.0,-106.0,146.0,-108.0,146.0,-108.0,-115.0,-106.0,,,,,146.5,-113.0,146.5,-108.0,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,146.5,-110.0,146.5,-110.0,,,,,,,,,,,,,-1.0,-110.0,1.0,-110.0,146.0,-110.0,146.0,-110.0,-110.0,-110.0,0.0,-110.0,-0.0,-110.0,146.5,-110.0,146.5,-110.0,,,,,,,,,,,,,,,,,,,,,-115.0,-105.0,-1.0,-105.0,1.0,-115.0,146.5,-105.0,146.5,-115.0,,,,,,,,,,,2023
bcb591281fd559be10881f606552c41f,2023-03-19T17:00:00Z,Duquesne Dukes,Rice Owls,-5.9,5.9,157.3,-261.0,214.0,Duquesne Dukes,Rice Owls,-5.9,,,,,,,,,,,-250.0,210.0,-6.0,-110.0,6.0,-110.0,157.0,-115.0,157.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-275.0,220.0,-5.5,-110.0,5.5,-110.0,157.0,-110.0,157.0,-110.0,,,,,,,,,,,-270.0,225.0,-6.0,-111.0,6.0,-111.0,157.0,-111.0,157.0,-111.0,-265.0,225.0,-6.0,-106.0,6.0,-106.0,157.0,-108.0,157.0,-108.0,-250.0,200.0,-6.0,-113.0,6.0,-108.0,158.0,-108.0,158.0,-113.0,-260.0,210.0,-6.0,-110.0,6.0,-110.0,158.5,-110.0,158.5,-110.0,,,,,,,,,,,-255.0,208.0,-6.0,-110.0,6.0,-110.0,157.0,-110.0,157.0,-110.0,-250.0,210.0,-6.0,-110.0,6.0,-110.0,157.5,-110.0,157.5,-110.0,,,,,,,,,,,,,,,,,,,,,-270.0,215.0,-6.0,-110.0,6.0,-110.0,157.0,-110.0,157.0,-110.0,,,,,,,,,,,2023
