event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,fanduel_away_ml,fanduel_home_ml,fanduel_away_spread,fanduel_away_spread_price,fanduel_home_spread,fanduel_home_spread_price,fanduel_over,fanduel_over_price,fanduel_under,fanduel_under_price,draftkings_away_ml,draftkings_home_ml,draftkings_away_spread,draftkings_away_spread_price,draftkings_home_spread,draftkings_home_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,betmgm_away_ml,betmgm_home_ml,betmgm_away_spread,betmgm_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,pointsbetus_away_ml,pointsbetus_home_ml,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,williamhill_us_away_ml,williamhill_us_home_ml,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,unibet_us_away_ml,unibet_us_home_ml,unibet_us_away_spread,unibet_us_away_spread_price,unibet_us_home_spread,unibet_us_home_spread_price,unibet_us_over,unibet_us_over_price,unibet_us_under,unibet_us_under_price,betrivers_away_ml,betrivers_home_ml,betrivers_away_spread,betrivers_away_spread_price,betrivers_home_spread,betrivers_home_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,betonlineag_away_ml,betonlineag_home_ml,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,lowvig_away_ml,lowvig_home_ml,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,betus_away_ml,betus_home_ml,betus_away_spread,betus_away_spread_price,betus_home_spread,betus_home_spread_price,betus_over,betus_over_price,betus_under,betus_under_price,superbook_away_ml,superbook_home_ml,superbook_away_spread,superbook_away_spread_price,superbook_home_spread,superbook_home_spread_price,superbook_over,superbook_over_price,superbook_under,superbook_under_price,bovada_away_ml,bovada_home_ml,bovada_away_spread,bovada_away_spread_price,bovada_home_spread,bovada_home_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,mybookieag_away_ml,mybookieag_home_ml,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,wynnbet_home_ml,wynnbet_away_ml,wynnbet_home_spread,wynnbet_home_spread_price,wynnbet_away_spread,wynnbet_away_spread_price,wynnbet_over,wynnbet_over_price,wynnbet_under,wynnbet_under_price,year
c08bc493b6a9ba33d70f08a705ffb8b6,2024-03-22T23:35:14Z,Alabama Crimson Tide,Charleston Cougars,-9.5,9.5,172.9,-472.0,356.0,Alabama Crimson Tide,Charleston Cougars,-9.5,365.0,-480.0,9.5,-110.0,-9.5,-110.0,173.5,-110.0,173.5,-110.0,350.0,-455.0,9.5,-112.0,-9.5,-108.0,173.0,-108.0,173.0,-112.0,375.0,-500.0,9.5,-110.0,-9.5,-110.0,172.5,-115.0,172.5,-105.0,375.0,-500.0,9.5,-110.0,-9.5,-110.0,173.0,-110.0,173.0,-110.0,335.0,-440.0,9.0,-110.0,-9.0,-110.0,172.5,-110.0,172.5,-110.0,325.0,-480.0,9.5,-109.0,-9.5,-110.0,173.0,-112.0,173.0,-108.0,325.0,-480.0,9.5,-109.0,-9.5,-110.0,173.0,-112.0,173.0,-108.0,360.0,-450.0,9.5,-115.0,-9.5,-105.0,173.0,-105.0,173.0,-115.0,360.0,-450.0,9.5,-111.0,-9.5,-101.0,173.0,-103.0,173.0,-113.0,340.0,-450.0,9.5,-110.0,-9.5,-110.0,173.0,-110.0,173.0,-110.0,375.0,-450.0,9.5,-110.0,-9.5,-110.0,172.5,-110.0,172.5,-110.0,360.0,-500.0,9.5,-110.0,-9.5,-110.0,173.0,-110.0,173.0,-110.0,350.0,-475.0,9.5,-110.0,-9.5,-110.0,173.0,-110.0,173.0,-110.0,-500.0,385.0,-10.0,-110.0,10.0,-110.0,172.5,-110.0,172.5,-110.0,2024
cd35f6c3dd77e929577386cac8fc49aa,2024-03-23T01:25:00Z,Houston Cougars,Longwood Lancers,-23.8,23.8,127.8,-6690.0,1708.0,Houston Cougars,Longwood Lancers,-23.8,2500.0,-10000.0,23.5,-110.0,-23.5,-110.0,127.5,-115.0,127.5,-105.0,1700.0,-4500.0,23.5,-108.0,-23.5,-112.0,127.5,-112.0,127.5,-108.0,1600.0,-5000.0,23.5,100.0,-23.5,-120.0,127.5,-115.0,127.5,-105.0,2000.0,-6994.0,24.0,-110.0,-24.0,-110.0,128.0,-110.0,128.0,-110.0,1550.0,-4500.0,23.5,-105.0,-23.5,-115.0,128.0,-110.0,128.0,-110.0,1750.0,-5000.0,24.0,-110.0,-24.0,-109.0,128.0,-113.0,128.0,-108.0,1750.0,-5000.0,24.0,-110.0,-24.0,-109.0,128.0,-113.0,128.0,-108.0,1600.0,-7000.0,24.0,-110.0,-24.0,-110.0,128.0,-110.0,128.0,-110.0,1600.0,-7143.0,24.0,-106.0,-24.0,-106.0,128.0,-108.0,128.0,-108.0,,,24.0,-110.0,-24.0,-110.0,128.0,-110.0,128.0,-110.0,1800.0,-8000.0,24.0,-110.0,-24.0,-110.0,128.0,-110.0,128.0,-110.0,1300.0,-6500.0,23.5,-105.0,-23.5,-115.0,127.5,-110.0,127.5,-110.0,1250.0,-9000.0,24.0,-110.0,-24.0,-110.0,128.0,-110.0,128.0,-110.0,-8333.0,1800.0,-24.0,-110.0,24.0,-110.0,127.5,-110.0,127.5,-110.0,2024
668b9041bed41979911d8f2e3d075b13,2024-03-23T01:45:00Z,Wisconsin Badgers,James Madison Dukes,-5.2,5.2,145.0,-223.0,184.0,Wisconsin Badgers,James Madison Dukes,-5.2,176.0,-215.0,5.5,-115.0,-5.5,-105.0,145.5,-106.0,145.5,-114.0,180.0,-218.0,5.0,-110.0,-5.0,-110.0,145.0,-112.0,145.0,-108.0,190.0,-250.0,5.5,-115.0,-5.5,-105.0,145.5,-105.0,145.5,-115.0,185.0,-225.0,5.0,-110.0,-5.0,-110.0,145.0,-110.0,145.0,-110.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,145.0,-110.0,145.0,-110.0,185.0,-235.0,5.5,-114.0,-5.5,-107.0,144.5,-113.0,144.5,-108.0,185.0,-235.0,5.5,-114.0,-5.5,-107.0,144.5,-113.0,144.5,-108.0,190.0,-220.0,5.0,-110.0,-5.0,-110.0,145.0,-110.0,145.0,-110.0,190.0,-220.0,5.0,-106.0,-5.0,-106.0,145.0,-108.0,145.0,-108.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,145.0,-110.0,145.0,-110.0,190.0,-220.0,5.5,-110.0,-5.5,-110.0,145.0,-110.0,145.0,-110.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,145.5,-105.0,145.5,-115.0,190.0,-240.0,5.5,-110.0,-5.5,-110.0,145.0,-110.0,145.0,-110.0,-220.0,183.0,-5.0,-110.0,5.0,-110.0,145.0,-110.0,145.0,-110.0,2024
86004d45fa2ba9630cbdb98f91d957b9,2024-03-23T01:55:42Z,Utah State Aggies,TCU Horned Frogs,3.9,-3.9,150.5,151.0,-178.0,TCU Horned Frogs,Utah State Aggies,-3.9,-178.0,146.0,-3.5,-115.0,3.5,-105.0,150.5,-115.0,150.5,-105.0,-180.0,150.0,-4.0,-108.0,4.0,-112.0,150.5,-110.0,150.5,-110.0,-190.0,155.0,-3.5,-120.0,3.5,100.0,150.5,-115.0,150.5,-105.0,-180.0,150.0,-4.0,-110.0,4.0,-110.0,150.5,-110.0,150.5,-110.0,-175.0,148.0,-3.5,-110.0,3.5,-110.0,150.5,-110.0,150.5,-110.0,-177.0,145.0,-4.0,-108.0,4.0,-113.0,150.5,-110.0,150.5,-110.0,-177.0,145.0,-4.0,-108.0,4.0,-113.0,150.5,-110.0,150.5,-110.0,-175.0,155.0,-4.0,-110.0,4.0,-110.0,151.0,-110.0,151.0,-110.0,-175.0,155.0,-4.0,-106.0,4.0,-106.0,151.0,-108.0,151.0,-108.0,-170.0,148.0,-4.0,-110.0,4.0,-110.0,151.0,-110.0,151.0,-110.0,-180.0,160.0,-4.0,-110.0,4.0,-110.0,151.0,-110.0,151.0,-110.0,-175.0,150.0,-3.5,-115.0,3.5,-105.0,150.0,-110.0,150.0,-110.0,-175.0,150.0,-4.0,-110.0,4.0,-110.0,150.5,-110.0,150.5,-110.0,152.0,-180.0,4.0,-110.0,-4.0,-110.0,149.5,-110.0,149.5,-110.0,2024
80564fb7079ada6d0fad35456adaa49a,2024-03-23T02:10:00Z,Saint Mary's Gaels,Grand Canyon Antelopes,-5.3,5.3,131.4,-221.0,182.0,Saint Mary's Gaels,Grand Canyon Antelopes,-5.3,176.0,-215.0,5.5,-115.0,-5.5,-105.0,131.5,-115.0,131.5,-105.0,180.0,-218.0,5.5,-112.0,-5.5,-108.0,131.0,-112.0,131.0,-108.0,200.0,-250.0,,,,,131.5,-105.0,131.5,-115.0,185.0,-225.0,5.5,-110.0,-5.5,-110.0,131.5,-110.0,131.5,-110.0,175.0,-210.0,5.0,-110.0,-5.0,-110.0,131.0,-110.0,131.0,-110.0,180.0,-230.0,5.0,-108.0,-5.0,-113.0,132.0,-108.0,132.0,-113.0,185.0,-235.0,5.5,-113.0,-5.5,-107.0,131.5,-112.0,131.5,-108.0,180.0,-210.0,5.5,-105.0,-5.5,-115.0,131.0,-110.0,131.0,-110.0,180.0,-210.0,5.5,-101.0,-5.5,-111.0,131.0,-108.0,131.0,-108.0,175.0,-210.0,5.5,-110.0,-5.5,-110.0,131.0,-110.0,131.0,-110.0,190.0,-220.0,5.5,-110.0,-5.5,-110.0,131.5,-110.0,131.5,-110.0,185.0,-225.0,5.0,-105.0,-5.0,-115.0,131.5,-110.0,131.5,-110.0,185.0,-230.0,5.5,-110.0,-5.5,-110.0,131.0,-110.0,131.0,-110.0,-210.0,175.0,-5.0,-110.0,5.0,-110.0,132.0,-110.0,132.0,-110.0,2024
fcde24dfb888b957988fb7db132faf1a,2024-03-23T17:00:00Z,Arkansas St Red Wolves,Bethune-Cookman Wildcats,-13.0,13.0,152.8,-994.0,650.0,Arkansas St Red Wolves,Bethune-Cookman Wildcats,-13.0,720.0,-1200.0,13.5,-110.0,-13.5,-110.0,152.5,-110.0,152.5,-110.0,625.0,-950.0,13.0,-110.0,-13.0,-110.0,153.0,-108.0,153.0,-112.0,675.0,-1100.0,12.5,-105.0,-12.5,-115.0,152.5,-115.0,152.5,-105.0,,,,,,,,,,,650.0,-1000.0,13.0,-110.0,-13.0,-110.0,152.5,-110.0,152.5,-110.0,,,,,,,,,,,,,,,,,,,,,640.0,-900.0,13.0,-110.0,-13.0,-110.0,153.0,-110.0,153.0,-110.0,640.0,-901.0,13.0,-106.0,-13.0,-106.0,153.0,-108.0,153.0,-108.0,600.0,-900.0,13.0,-110.0,-13.0,-110.0,153.0,-110.0,153.0,-110.0,650.0,-1000.0,13.0,-110.0,-13.0,-110.0,152.5,-110.0,152.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
ffdee53f6fef32c48625f6e019420e30,2024-03-23T19:30:00Z,UC San Diego Tritons,Chicago St Cougars,-9.7,9.7,139.2,-513.0,392.0,UC San Diego Tritons,Chicago St Cougars,-9.7,420.0,-580.0,10.5,-114.0,-10.5,-106.0,138.5,-115.0,138.5,-105.0,370.0,-485.0,9.5,-108.0,-9.5,-112.0,139.5,-108.0,139.5,-112.0,400.0,-550.0,9.5,-105.0,-9.5,-115.0,139.5,-105.0,139.5,-115.0,,,,,,,,,,,360.0,-480.0,9.5,-105.0,-9.5,-115.0,139.0,-110.0,139.0,-110.0,,,,,,,,,,,,,,,,,,,,,385.0,-475.0,9.5,-105.0,-9.5,-115.0,139.5,-110.0,139.5,-110.0,385.0,-474.0,9.5,-101.0,-9.5,-111.0,139.5,-108.0,139.5,-108.0,390.0,-510.0,9.5,-105.0,-9.5,-115.0,139.5,-110.0,139.5,-110.0,425.0,-550.0,10.0,-110.0,-10.0,-110.0,139.0,-110.0,139.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
169f934318b331b5573aaa357d807076,2024-03-23T21:30:00Z,Seattle Redhawks,Delaware St Hornets,-12.5,12.5,136.9,-882.0,598.0,Seattle Redhawks,Delaware St Hornets,-12.5,640.0,-1000.0,12.5,-110.0,-12.5,-110.0,136.5,-110.0,136.5,-110.0,575.0,-850.0,12.5,-110.0,-12.5,-110.0,137.0,-110.0,137.0,-110.0,625.0,-1000.0,12.5,-110.0,-12.5,-110.0,136.5,-115.0,136.5,-105.0,,,,,,,,,,,600.0,-900.0,12.5,-110.0,-12.5,-110.0,137.0,-110.0,137.0,-110.0,,,,,,,,,,,,,,,,,,,,,600.0,-820.0,12.5,-110.0,-12.5,-110.0,137.0,-110.0,137.0,-110.0,600.0,-820.0,12.5,-106.0,-12.5,-106.0,137.0,-108.0,137.0,-108.0,570.0,-820.0,12.5,-110.0,-12.5,-110.0,137.0,-110.0,137.0,-110.0,575.0,-850.0,12.5,-110.0,-12.5,-110.0,137.0,-110.0,137.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
a65b89150c6444c3283a2893575c32f5,2024-03-24T15:00:00Z,N Colorado Bears,Cleveland St Vikings,2.2,-2.2,158.6,119.0,-140.0,Cleveland St Vikings,N Colorado Bears,-2.2,-130.0,108.0,-2.5,-102.0,2.5,-120.0,158.5,-115.0,158.5,-105.0,-142.0,120.0,-2.5,-108.0,2.5,-112.0,158.5,-112.0,158.5,-108.0,-140.0,115.0,-2.5,-105.0,2.5,-115.0,158.5,-110.0,158.5,-110.0,,,,,,,,,,,-140.0,118.0,-2.0,-110.0,2.0,-110.0,158.5,-110.0,158.5,-110.0,,,,,,,,,,,,,,,,,,,,,-145.0,125.0,-2.0,-115.0,2.0,-105.0,158.5,-110.0,158.5,-110.0,-145.0,125.0,-2.0,-111.0,2.0,-101.0,158.5,-108.0,158.5,-108.0,-140.0,120.0,-2.0,-115.0,2.0,-105.0,159.0,-110.0,159.0,-110.0,-140.0,120.0,-2.0,-110.0,2.0,-110.0,159.0,-110.0,159.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
a33072a8e2c890c4150ad064f37fff71,2024-03-24T17:00:00Z,Montana Grizzlies,Presbyterian Blue Hose,-7.4,7.4,149.5,-331.0,267.0,Montana Grizzlies,Presbyterian Blue Hose,-7.4,255.0,-320.0,7.5,-110.0,-7.5,-110.0,149.5,-110.0,149.5,-110.0,260.0,-325.0,7.5,-112.0,-7.5,-108.0,149.5,-110.0,149.5,-110.0,275.0,-350.0,7.5,-110.0,-7.5,-110.0,149.5,-110.0,149.5,-110.0,,,,,,,,,,,270.0,-345.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,,,,,,,,,,,,,,,,,,,,,270.0,-325.0,7.5,-110.0,-7.5,-110.0,149.5,-110.0,149.5,-110.0,270.0,-325.0,7.5,-106.0,-7.5,-106.0,149.5,-108.0,149.5,-108.0,265.0,-325.0,7.5,-110.0,-7.5,-110.0,149.5,-110.0,149.5,-110.0,270.0,-330.0,7.0,-110.0,-7.0,-110.0,149.5,-110.0,149.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
75c14d63f8f02f76949ad2d3125b3bd8,2024-03-24T19:30:00Z,Fairfield Stags,Arkansas-Little Rock Trojans,1.1,-1.1,153.2,-105.0,-114.0,Arkansas-Little Rock Trojans,Fairfield Stags,-1.1,-111.0,-108.0,-1.5,-104.0,1.5,-118.0,152.5,-115.0,152.5,-105.0,-115.0,-105.0,-1.0,-105.0,1.0,-115.0,153.0,-112.0,153.0,-108.0,-115.0,-105.0,-1.5,100.0,1.5,-120.0,153.5,-105.0,153.5,-115.0,,,,,,,,,,,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,154.0,-110.0,154.0,-110.0,,,,,,,,,,,,,,,,,,,,,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,153.0,-110.0,153.0,-110.0,-115.0,-105.0,-1.0,-106.0,1.0,-106.0,153.0,-108.0,153.0,-108.0,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,153.5,-110.0,153.5,-110.0,-115.0,-105.0,-1.0,-110.0,1.0,-110.0,153.5,-110.0,153.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
436d8c3c6e23bb83c0f686ea059a24ba,2024-03-24T21:30:00Z,Quinnipiac Bobcats,Evansville Purple Aces,-2.9,2.9,151.9,-151.0,128.0,Quinnipiac Bobcats,Evansville Purple Aces,-2.9,126.0,-152.0,2.5,-105.0,-2.5,-115.0,151.5,-115.0,151.5,-105.0,124.0,-148.0,3.0,-115.0,-3.0,-105.0,152.0,-112.0,152.0,-108.0,125.0,-150.0,2.5,-110.0,-2.5,-110.0,151.5,-110.0,151.5,-110.0,,,,,,,,,,,130.0,-155.0,3.0,-115.0,-3.0,-105.0,152.0,-110.0,152.0,-110.0,,,,,,,,,,,,,,,,,,,,,130.0,-150.0,3.0,-115.0,-3.0,-105.0,152.0,-110.0,152.0,-110.0,130.0,-150.0,3.0,-111.0,-3.0,-101.0,152.0,-108.0,152.0,-108.0,130.0,-150.0,3.0,-110.0,-3.0,-110.0,152.0,-110.0,152.0,-110.0,130.0,-150.0,3.0,-110.0,-3.0,-110.0,152.0,-110.0,152.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
edf6497d9ad3c832e02a6ca839f2d1b2,2024-03-23T15:30:00Z,Seton Hall Pirates,North Texas Mean Green,-3.8,3.8,135.8,-175.0,150.0,Seton Hall Pirates,North Texas Mean Green,-3.8,140.0,-170.0,3.5,-110.0,-3.5,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,155.0,-190.0,3.5,100.0,-3.5,-120.0,135.5,-115.0,135.5,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,-170.0,4.0,-110.0,-4.0,-110.0,136.0,-110.0,136.0,-110.0,150.0,-170.0,4.0,-106.0,-4.0,-106.0,136.0,-108.0,136.0,-108.0,148.0,-170.0,4.0,-110.0,-4.0,-110.0,136.0,-110.0,136.0,-110.0,160.0,-180.0,4.0,-110.0,-4.0,-110.0,136.0,-110.0,136.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
cf53e048e668d2ed43cb08903969fe52,2024-03-23T16:45:38Z,Arizona Wildcats,Dayton Flyers,-9.5,9.5,149.5,-454.0,348.0,Arizona Wildcats,Dayton Flyers,-9.5,365.0,-490.0,9.5,-108.0,-9.5,-112.0,149.5,-110.0,149.5,-110.0,340.0,-440.0,9.5,-112.0,-9.5,-108.0,149.5,-112.0,149.5,-108.0,375.0,-500.0,9.5,-115.0,-9.5,-105.0,149.5,-110.0,149.5,-110.0,330.0,-425.0,9.5,-110.0,-9.5,-110.0,149.5,-110.0,149.5,-110.0,335.0,-440.0,9.5,-110.0,-9.5,-110.0,149.5,-110.0,149.5,-110.0,340.0,-455.0,9.5,-113.0,-9.5,-108.0,149.5,-110.0,149.5,-109.0,340.0,-455.0,9.5,-113.0,-9.5,-108.0,149.5,-110.0,149.5,-109.0,350.0,-430.0,9.5,-110.0,-9.5,-110.0,150.0,-110.0,150.0,-110.0,350.0,-429.0,9.5,-106.0,-9.5,-106.0,150.0,-108.0,150.0,-108.0,340.0,-450.0,9.5,-110.0,-9.5,-110.0,150.0,-110.0,150.0,-110.0,350.0,-420.0,9.5,-110.0,-9.5,-110.0,149.5,-110.0,149.5,-110.0,335.0,-450.0,9.0,-110.0,-9.0,-110.0,149.5,-110.0,149.5,-110.0,325.0,-450.0,9.5,-110.0,-9.5,-110.0,149.0,-110.0,149.0,-110.0,-526.0,400.0,-10.0,-110.0,10.0,-110.0,149.0,-110.0,149.0,-110.0,2024
ee01d3e05ac22c9c79eee299baeda437,2024-03-23T18:00:00Z,Cincinnati Bearcats,Bradley Braves,-5.4,5.4,142.0,-224.0,185.0,Cincinnati Bearcats,Bradley Braves,-5.4,184.0,-225.0,5.5,-118.0,-5.5,-104.0,141.5,-110.0,141.5,-110.0,,,5.0,-110.0,-5.0,-112.0,142.0,-110.0,142.0,-110.0,190.0,-250.0,5.5,-115.0,-5.5,-105.0,142.5,-105.0,142.5,-115.0,,,,,,,,,,,185.0,-225.0,5.0,-110.0,-5.0,-110.0,142.0,-110.0,142.0,-110.0,,,,,,,,,,,,,,,,,,,,,185.0,-215.0,5.5,-115.0,-5.5,-105.0,142.0,-110.0,142.0,-110.0,185.0,-215.0,5.5,-111.0,-5.5,-101.0,142.0,-108.0,142.0,-108.0,178.0,-215.0,5.5,-115.0,-5.5,-105.0,142.0,-110.0,142.0,-110.0,190.0,-220.0,5.5,-110.0,-5.5,-110.0,142.0,-110.0,142.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
28202195bf97a6093606261652e0fd84,2024-03-23T19:15:47Z,Kansas Jayhawks,Gonzaga Bulldogs,4.5,-4.5,151.5,162.0,-194.0,Gonzaga Bulldogs,Kansas Jayhawks,-4.5,-182.0,150.0,-4.5,-102.0,4.5,-120.0,151.5,-110.0,151.5,-110.0,-198.0,164.0,-4.0,-112.0,4.0,-108.0,151.5,-110.0,151.5,-110.0,-190.0,155.0,-4.5,-105.0,4.5,-115.0,151.5,-110.0,151.5,-110.0,-200.0,165.0,-4.5,-105.0,4.5,-115.0,151.5,-110.0,151.5,-110.0,-195.0,162.0,-4.5,-110.0,4.5,-110.0,152.0,-110.0,152.0,-110.0,-195.0,155.0,-4.5,-109.0,4.5,-112.0,151.0,-108.0,151.0,-113.0,-195.0,155.0,-4.5,-109.0,4.5,-112.0,151.0,-108.0,151.0,-113.0,-195.0,170.0,-4.5,-105.0,4.5,-115.0,151.5,-110.0,151.5,-110.0,-195.0,170.0,-4.5,-101.0,4.5,-111.0,151.5,-108.0,151.5,-108.0,-195.0,165.0,-4.5,-110.0,4.5,-110.0,151.5,-110.0,151.5,-110.0,-190.0,165.0,-4.5,-110.0,4.5,-110.0,151.5,-110.0,151.5,-110.0,-195.0,165.0,-4.5,-105.0,4.5,-115.0,151.5,-110.0,151.5,-110.0,-205.0,170.0,-4.5,-110.0,4.5,-110.0,151.5,-110.0,151.5,-110.0,160.0,-190.0,4.5,-110.0,-4.5,-110.0,151.5,-110.0,151.5,-110.0,2024
b0852e57124bbb490664f6e7967f7010,2024-03-23T20:00:00Z,Norfolk St Spartans,Alabama A&M Bulldogs,-9.0,9.0,142.5,-423.0,330.0,Norfolk St Spartans,Alabama A&M Bulldogs,-9.0,330.0,-430.0,8.5,-102.0,-8.5,-120.0,142.5,-110.0,142.5,-110.0,,,9.0,-110.0,-9.0,-110.0,142.5,-110.0,142.5,-110.0,360.0,-500.0,9.5,-120.0,-9.5,100.0,142.5,-110.0,142.5,-110.0,,,,,,,,,,,328.0,-430.0,9.0,-110.0,-9.0,-110.0,142.5,-110.0,142.5,-110.0,,,,,,,,,,,,,,,,,,,,,320.0,-400.0,9.0,-110.0,-9.0,-110.0,142.5,-110.0,142.5,-110.0,320.0,-400.0,9.0,-106.0,-9.0,-106.0,142.5,-108.0,142.5,-108.0,320.0,-400.0,9.0,-110.0,-9.0,-110.0,142.5,-110.0,142.5,-110.0,330.0,-400.0,9.0,-110.0,-9.0,-110.0,142.5,-110.0,142.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
6a90d2c432ea20405401e1e29568051c,2024-03-23T21:30:20Z,North Carolina Tar Heels,Michigan St Spartans,-4.0,4.0,140.5,-179.0,151.0,North Carolina Tar Heels,Michigan St Spartans,-4.0,140.0,-170.0,3.5,-110.0,-3.5,-110.0,140.5,-110.0,140.5,-110.0,150.0,-180.0,4.0,-112.0,-4.0,-108.0,140.5,-108.0,140.5,-112.0,155.0,-190.0,4.5,-120.0,-4.5,100.0,140.5,-115.0,140.5,-105.0,150.0,-180.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,158.0,-190.0,4.5,-115.0,-4.5,-105.0,140.5,-110.0,140.5,-110.0,140.0,-175.0,3.5,-108.0,-3.5,-112.0,140.5,-109.0,140.5,-110.0,140.0,-175.0,3.5,-108.0,-3.5,-112.0,140.5,-109.0,140.5,-110.0,158.0,-178.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,158.0,-178.0,4.0,-106.0,-4.0,-106.0,140.5,-112.0,140.5,-104.0,155.0,-180.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,155.0,-175.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,155.0,-180.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,150.0,-175.0,4.0,-110.0,-4.0,-110.0,140.5,-110.0,140.5,-110.0,-175.0,148.0,-4.0,-110.0,4.0,-110.0,140.0,-110.0,140.0,-110.0,2024
1bcd9688a9cb280aa4c9076edd280bdf,2024-03-23T22:10:00Z,Iowa State Cyclones,Washington St Cougars,-6.5,6.5,128.8,-293.0,238.0,Iowa State Cyclones,Washington St Cougars,-6.5,235.0,-295.0,6.5,-106.0,-6.5,-114.0,128.5,-115.0,128.5,-105.0,235.0,-298.0,6.5,-108.0,-6.5,-112.0,129.0,-108.0,129.0,-112.0,240.0,-300.0,6.5,-110.0,-6.5,-110.0,128.5,-115.0,128.5,-105.0,230.0,-290.0,6.5,-110.0,-6.5,-110.0,129.0,-110.0,129.0,-110.0,240.0,-305.0,6.5,-110.0,-6.5,-110.0,129.0,-110.0,129.0,-110.0,250.0,-315.0,6.5,-107.0,-6.5,-114.0,129.0,-110.0,129.0,-109.0,250.0,-315.0,6.5,-107.0,-6.5,-114.0,129.0,-110.0,129.0,-109.0,230.0,-275.0,6.5,-110.0,-6.5,-110.0,128.5,-110.0,128.5,-110.0,230.0,-275.0,6.5,-106.0,-6.5,-106.0,128.5,-108.0,128.5,-108.0,230.0,-280.0,6.5,-110.0,-6.5,-110.0,128.5,-110.0,128.5,-110.0,240.0,-280.0,6.5,-110.0,-6.5,-110.0,129.0,-110.0,129.0,-110.0,230.0,-280.0,6.5,-110.0,-6.5,-110.0,129.0,-110.0,129.0,-110.0,240.0,-300.0,6.5,-110.0,-6.5,-110.0,129.0,-110.0,129.0,-110.0,-300.0,245.0,-7.0,-110.0,7.0,-110.0,129.0,-110.0,129.0,-110.0,2024
